EncuestaID,RangoEdad,Genero,Departamento,Municipio,Ocupacion
1810,45 - 54 Años,Masculino,Suchitepéquez,Otro Municipio,Profesional Independiente
1811,45 - 54 Años,Femenino,Guatemala,Villa Nueva,Estudiante
1812,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1813,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
1814,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Público
1815,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
1816,25 - 34 Años,Masculino,Guatemala,Mixco,Empleado Privado
1817,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Profesional Independiente
1818,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1819,18 - 24 Años,Femenino,Chimaltenango,Tecpán Guatemala,Comerciante
1820,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Empleado Privado
1821,35 - 44 Años,Prefiero No Indicarlo,Guatemala,San Miguel Petapa,Comerciante
1822,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Comerciante
1823,45 - 54 Años,Masculino,Alta Verapaz,Otro Municipio,Empleado Privado
1824,Menos De 18 Años,Femenino,Guatemala,Mixco,Empleado Privado
1825,18 - 24 Años,Masculino,Sololá,Sololá,Comerciante
1826,Menos De 18 Años,Femenino,Guate,Guatemala,Comerciante
1827,35 - 44 Años,Femenino,Escuintla,,Ama De Casa
1828,25 - 34 Años,Femenino,Chimaltenango,Chimaltenango,Estudiante
1829,55 Años O Más,Masculino,Guatemala,Mixco,Empleado Privado
1830,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Ama De Casa
1831,35 - 44 Años,Femenino,Jalapa,Jalapa,Comerciante
1832,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Empresario
1833,25 - 34 Años,Femenino,Baja Verapaz,Cabecera Municipal,Profesional Independiente
1834,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Otro
1835,25 - 34 Años,Femenino,Guatemala,Mixco,Empleado Privado
1836,18 - 24 Años,Femenino,Guatemala,Guatemala,Estudiante
1837,Menos De 18 Años,Masculino,Guatemala,Mixco,Empresario
1838,35 - 44 Años,Femenino,Sacatepéquez,Jocotenango,Empleado Privado
1839,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1840,25 - 34 Años,Femenino,Guatemala,Mixco,Empleado Público
1841,18 - 24 Años,Femenino,Baja Verapaz,Baja Verapaz,Empleado Público
1842,18 - 24 Años,Masculino,Chimaltenango,Chimaltenango,Empresario
1843,35 - 44 Años,Femenino,Guatemala,Mixco,Empresario
1844,35 - 44 Años,Femenino,Sacatepéquez,Sumpango,Ama De Casa
1845,18 - 24 Años,Femenino,Quetzaltenango,Quetzaltenango,Profesional Independiente
1846,Menos De 18 Años,Femenino,El Progreso,Cabecera Municipal,Profesional Independiente
1847,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Ama De Casa
1848,25 - 34 Años,Femenino,Santa Rosa,Santa Rosa,Comerciante
1849,25 - 34 Años,Prefiero No Indicarlo,Petén,San Benito,Empleado Público
1850,25 - 34 Años,Femenino,San Marcos,San Marcos,Empleado Privado
1851,18 - 24 Años,Femenino,El Progreso,El Progreso,Comerciante
1852,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
1853,35 - 44 Años,Masculino,Jalapa,Otro Municipio,Ama De Casa
1854,25 - 34 Años,Femenino,Zacapa,Cabecera Municipal,Empleado Privado
1855,25 - 34 Años,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
1856,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
1857,18 - 24 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Profesional Independiente
1858,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Empresario
1859,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1860,55 Años O Más,Prefiero No Indicarlo,Guatemala,Mixco,Comerciante
1861,18 - 24 Años,Femenino,Jalapa,Jalapa,Empleado Público
1862,45 - 54 Años,Femenino,Sacatepéquez,Antigua Guatemala,Otro
1863,35 - 44 Años,Masculino,Zacapa,Cabecera Municipal,Otro
1864,Menos De 18 Años,Masculino,Sacatepéquez,Ciudad Vieja,Ama De Casa
1865,25 - 34 Años,Femenino,Guatemala,Guatemala,Ama De Casa
1866,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Estudiante
1867,45 - 54 Años,Masculino,Guatemala,Santa Catarina Pinula,Empresario
1868,45 - 54 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Privado
1869,Menos De 18 Años,Masculino,Chimaltenango,Patzún,Estudiante
1870,25 - 34 Años,Femenino,Baja Verapaz,Baja Verapaz,Profesional Independiente
1871,45 - 54 Años,Masculino,Guatemala,Mixco,Empleado Privado
1872,55 Años O Más,Femenino,Baja Verapaz,Cabecera Municipal,Comerciante
1873,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
1874,25 - 34 Años,Masculino,Huehuetenango,Otro Municipio,Empleado Privado
1875,35 - 44 Años,Femenino,Zacapa,Zacapa,Comerciante
1876,25 - 34 Años,Masculino,Petén,,Estudiante
1877,18 - 24 Años,Femenino,El Progreso,Cabecera Municipal,Estudiante
1878,18 - 24 Años,Masculino,Escuintla,Escuintla,Otro
1879,25 - 34 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
1880,35 - 44 Años,Femenino,Escuintla,Escuintla,Ama De Casa
1881,25 - 34 Años,Masculino,Guatemala,Mixco,Estudiante
1882,55 Años O Más,Masculino,Escuintla,Escuintla,Comerciante
1883,35 - 44 Años,Femenino,Zacapa,Zacapa,Empleado Privado
1884,18 - 24 Años,Femenino,Sololá,Sololá,Estudiante
1885,25 - 34 Años,Masculino,Huehuetenango,Huehuetenango,Estudiante
1886,55 Años O Más,Femenino,Escuintla,Palín,Empleado Privado
1887,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Otro
1888,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Empleado Público
1889,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Empresario
1890,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1891,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Mixco,Empleado Privado
1892,25 - 34 Años,Prefiero No Indicarlo,Izabal,Otro Municipio,Estudiante
1893,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Profesional Independiente
1894,35 - 44 Años,Prefiero No Indicarlo,Petén,,Empleado Privado
1895,18 - 24 Años,Femenino,Izabal,Otro Municipio,Empresario
1896,25 - 34 Años,Femenino,Escuintla,Palín,Comerciante
1897,35 - 44 Años,Masculino,Chiquimula,Otro Municipio,Empresario
1898,Menos De 18 Años,Masculino,Chiquimula,Cabecera Municipal,Empleado Público
1899,Menos De 18 Años,Masculino,Escuintla,Escuintla,Empleado Público
1900,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Comerciante
1901,Menos De 18 Años,Femenino,Zacapa,Otro Municipio,Empleado Privado
1902,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
1903,55 Años O Más,Femenino,Guatemala,Guatemala,Comerciante
1904,35 - 44 Años,Masculino,Retalhuleu,Otro Municipio,Empleado Privado
1905,18 - 24 Años,Masculino,Quetzaltenango,Coatepeque,Empleado Privado
1906,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
1907,Menos De 18 Años,Masculino,Chiquimula,Otro Municipio,Empleado Público
1908,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1909,55 Años O Más,Masculino,Sacatepéquez,Ciudad Vieja,Empleado Privado
1910,25 - 34 Años,Femenino,Santa Rosa,Otro Municipio,Estudiante
1911,25 - 34 Años,Masculino,Escuintla,Escuintla,Profesional Independiente
1912,25 - 34 Años,Femenino,El Progreso,El Progreso,Comerciante
1913,45 - 54 Años,Masculino,Escuintla,Palín,Empleado Privado
1914,18 - 24 Años,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
1915,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1916,35 - 44 Años,Masculino,Sacatepéquez,Jocotenango,Profesional Independiente
1917,25 - 34 Años,Femenino,Jalapa,Jalapa,Profesional Independiente
1918,18 - 24 Años,Femenino,Quetzaltenango,Olintepeque,Otro
1919,55 Años O Más,Masculino,Chiquimula,Otro Municipio,Empresario
1920,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
1921,25 - 34 Años,Femenino,Santa Rosa,,Estudiante
1922,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Ama De Casa
1923,35 - 44 Años,Masculino,Quiché,Quiché,Empleado Privado
1924,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
1925,35 - 44 Años,Femenino,Guatemala,Mixco,Estudiante
1926,25 - 34 Años,Masculino,Chimaltenango,Tecpán Guatemala,Estudiante
1927,35 - 44 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
1928,18 - 24 Años,Femenino,Quetzaltenango,Quetzaltenango,Empleado Público
1929,18 - 24 Años,Masculino,Santa Rosa,Otro Municipio,Profesional Independiente
1930,35 - 44 Años,Femenino,Escuintla,Escuintla,Empleado Privado
1127,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1932,55 Años O Más,Masculino,Chimaltenango,Chimaltenango,Estudiante
1933,18 - 24 Años,Femenino,Guatemala,Guatemala,Empleado Privado
1934,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1935,Menos De 18 Años,Femenino,Quetzaltenango,Olintepeque,Otro
1936,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1937,18 - 24 Años,Femenino,Quetzaltenango,Olintepeque,Estudiante
1938,25 - 34 Años,Masculino,Totonicapán,Otro Municipio,Profesional Independiente
1939,55 Años O Más,Femenino,Guatemala,Guatemala,Empleado Privado
1940,55 Años O Más,Masculino,Huehuetenango,Huehuetenango,Estudiante
1941,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Cabecera Municipal,Estudiante
1942,25 - 34 Años,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
1943,35 - 44 Años,Masculino,Sololá,Sololá,Estudiante
1944,25 - 34 Años,Masculino,Chiquimula,Chiquimula,Empleado Privado
1945,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Empresario
1946,55 Años O Más,Masculino,Quiché,Cabecera Municipal,Profesional Independiente
1947,45 - 54 Años,Femenino,Sacatepéquez,Antigua Guatemala,Empleado Público
1948,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1949,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1950,25 - 34 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empresario
1951,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Empleado Público
1952,35 - 44 Años,Femenino,Escuintla,Palín,Empleado Privado
1953,18 - 24 Años,Masculino,Guatemala,Mixco,Ama De Casa
1954,25 - 34 Años,Femenino,Guatemala,,Comerciante
1955,45 - 54 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Público
1956,35 - 44 Años,Masculino,Guatemala,,Empleado Privado
1957,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
1958,Menos De 18 Años,Femenino,Guatemala,Villa Nueva,Profesional Independiente
1959,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Otro
1960,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1961,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Privado
1962,18 - 24 Años,Femenino,Guatemala,Mixco,Empleado Privado
1963,18 - 24 Años,Femenino,Guatemala,Mixco,Otro
1964,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Ama De Casa
1965,45 - 54 Años,Prefiero No Indicarlo,Guatemala,Santa Catarina Pinula,Otro
1966,Menos De 18 Años,Masculino,Retalhuleu,Cabecera Municipal,Empleado Público
1967,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
1968,18 - 24 Años,Femenino,Sacatepéquez,Sumpango,Empleado Privado
1969,55 Años O Más,Masculino,Sololá,Cabecera Municipal,Otro
1970,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
1971,18 - 24 Años,Masculino,Zacapa,Otro Municipio,Estudiante
1972,25 - 34 Años,Masculino,Zacapa,Otro Municipio,Empleado Privado
1973,25 - 34 Años,Masculino,Escuintla,Escuintla,Estudiante
1974,25 - 34 Años,Femenino,Sacatepéquez,Sumpango,Comerciante
1975,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Ama De Casa
1976,18 - 24 Años,Femenino,Retalhuleu,Retalhuleu,Empresario
1977,55 Años O Más,Femenino,Quetzaltenango,,Jubilado
1978,Menos De 18 Años,Masculino,Chimaltenango,Chimaltenango,Comerciante
1979,18 - 24 Años,Femenino,Santa Rosa,Santa Rosa,Empleado Privado
1980,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Otro
1981,25 - 34 Años,Masculino,Guatemala,,Profesional Independiente
1982,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Jubilado
1983,18 - 24 Años,Masculino,Quetzaltenango,Coatepeque,Estudiante
1984,25 - 34 Años,Femenino,Guatemala,,Estudiante
1985,55 Años O Más,Masculino,Guatemala,Mixco,Comerciante
1986,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Empresario
1987,25 - 34 Años,Masculino,Quetzaltenango,Coatepeque,Comerciante
1988,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
1989,45 - 54 Años,Femenino,Guatemala,Mixco,Estudiante
1990,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Estudiante
1991,45 - 54 Años,Femenino,Guatemala,Mixco,Profesional Independiente
1992,25 - 34 Años,Masculino,Guatemala,Mixco,Ama De Casa
1993,18 - 24 Años,Femenino,Chimaltenango,Tecpán Guatemala,No Indicado
1994,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Comerciante
1995,25 - 34 Años,Masculino,El Progreso,Otro Municipio,Comerciante
1996,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Coatepeque,Empleado Privado
1997,18 - 24 Años,Masculino,Jalapa,Jalapa,Empleado Privado
1998,35 - 44 Años,Masculino,Guatemala,Mixco,Empleado Privado
1999,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
2000,25 - 34 Años,Masculino,Jalapa,Otro Municipio,Estudiante
2001,55 Años O Más,Masculino,Guatemala,San Miguel Petapa,Jubilado
2002,45 - 54 Años,Femenino,Retalhuleu,Otro Municipio,Empleado Público
2003,45 - 54 Años,Masculino,Suchitepéquez,Otro Municipio,Empleado Privado
2004,25 - 34 Años,Masculino,Jutiapa,Jutiapa,Empleado Privado
2005,18 - 24 Años,Masculino,Jalapa,Jalapa,Comerciante
2006,45 - 54 Años,Masculino,Chimaltenango,Patzún,Empleado Privado
2007,25 - 34 Años,Femenino,Baja Verapaz,Otro Municipio,Comerciante
2008,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
2009,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Estudiante
2010,25 - 34 Años,Masculino,Izabal,Cabecera Municipal,Empleado Privado
2011,35 - 44 Años,Femenino,Jutiapa,Jutiapa,Estudiante
2012,25 - 34 Años,Masculino,Santa Rosa,Otro Municipio,Ama De Casa
2013,35 - 44 Años,Masculino,Retalhuleu,Retalhuleu,Empleado Privado
2014,18 - 24 Años,Femenino,Chimaltenango,Patzún,Estudiante
2015,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Estudiante
2016,25 - 34 Años,Femenino,Sacatepéquez,Ciudad Vieja,Empleado Público
2017,55 Años O Más,Femenino,Guatemala,Santa Catarina Pinula,Profesional Independiente
2018,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
2019,25 - 34 Años,Femenino,Chimaltenango,Patzún,Estudiante
2020,35 - 44 Años,Femenino,Guatemala,Mixco,Empleado Privado
2021,25 - 34 Años,Masculino,Quetzaltenango,Quetzaltenango,Jubilado
2022,18 - 24 Años,Masculino,Chimaltenango,Patzún,Comerciante
2023,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
2024,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
2025,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2026,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2027,55 Años O Más,Masculino,Escuintla,Escuintla,Empleado Privado
2028,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2029,18 - 24 Años,Femenino,Chimaltenango,Tecpán Guatemala,Empleado Privado
2030,Menos De 18 Años,Masculino,Guatemala,Mixco,Estudiante
2031,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2032,Menos De 18 Años,Femenino,Guatemala,Mixco,Empleado Privado
2033,Menos De 18 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
2034,35 - 44 Años,Femenino,Retalhuleu,Cabecera Municipal,Ama De Casa
2035,25 - 34 Años,Femenino,Guatemala,Mixco,Estudiante
2036,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Empleado Privado
2037,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2038,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Otro
2039,35 - 44 Años,Femenino,Guatemala,Guatemala,Estudiante
2040,25 - 34 Años,Masculino,Chiquimula,Otro Municipio,Otro
2041,18 - 24 Años,Masculino,Sacatepéquez,Antigua Guatemala,Estudiante
2042,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empresario
2043,35 - 44 Años,Femenino,Escuintla,Escuintla,Otro
2044,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,No Indicado
2045,Menos De 18 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empresario
2046,25 - 34 Años,Masculino,Escuintla,Palín,Empleado Público
2047,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
2048,35 - 44 Años,Femenino,Chimaltenango,Patzún,Empleado Privado
2049,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Comerciante
2050,25 - 34 Años,Masculino,Izabal,Cabecera Municipal,Empleado Público
2051,Menos De 18 Años,Femenino,Chimaltenango,Tecpán Guatemala,Empleado Privado
2052,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante
2053,35 - 44 Años,Masculino,Guatemala,Mixco,Empleado Privado
2054,Menos De 18 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2055,45 - 54 Años,Femenino,Guatemala,Guatemala,Empleado Privado
2056,Menos De 18 Años,Femenino,Alta Verapaz,Cabecera Municipal,Empleado Privado
2057,Menos De 18 Años,Femenino,Quetzaltenango,Quetzaltenango,Profesional Independiente
2058,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Empleado Privado
2059,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Estudiante
2060,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,No Indicado
2061,25 - 34 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Profesional Independiente
2062,35 - 44 Años,Prefiero No Indicarlo,Guatemala,Mixco,Empleado Privado
2063,25 - 34 Años,Masculino,Zacapa,Cabecera Municipal,Estudiante
2064,35 - 44 Años,Femenino,Chimaltenango,Patzún,Ama De Casa
2065,18 - 24 Años,Masculino,Guatemala,,Comerciante
2066,45 - 54 Años,Femenino,Guatemala,Villa Nueva,Comerciante
2067,55 Años O Más,Femenino,Sacatepéquez,Sumpango,Profesional Independiente
2068,18 - 24 Años,Prefiero No Indicarlo,San Marcos,San Marcos,Empleado Privado
2069,18 - 24 Años,Masculino,Totonicapán,Totonicapán,Empleado Privado
2070,35 - 44 Años,Masculino,Jutiapa,Otro Municipio,Comerciante
2071,35 - 44 Años,Femenino,Jutiapa,Cabecera Municipal,Estudiante
2072,55 Años O Más,Masculino,Sacatepéquez,Ciudad Vieja,Estudiante
2073,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Profesional Independiente
2074,18 - 24 Años,Femenino,Chimaltenango,Patzún,Otro
2075,18 - 24 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Ama De Casa
2076,55 Años O Más,Femenino,Quetzaltenango,Quetzaltenango,Empleado Privado
2077,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Profesional Independiente
2078,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Estudiante
2079,25 - 34 Años,Masculino,Santa Rosa,Santa Rosa,Estudiante
2080,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Estudiante
2081,Menos De 18 Años,Masculino,Guatemala,Santa Catarina Pinula,Ama De Casa
2082,35 - 44 Años,Prefiero No Indicarlo,Guatemala,Villa Nueva,Ama De Casa
2083,45 - 54 Años,Femenino,Quetzaltenango,Quetzaltenango,Estudiante
2084,25 - 34 Años,Masculino,Sacatepéquez,Ciudad Vieja,Jubilado
2085,25 - 34 Años,Masculino,Retalhuleu,Otro Municipio,Empleado Privado
2086,18 - 24 Años,Femenino,Guatemala,Mixco,Empleado Privado
2087,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
2088,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empresario
638,18 - 24 Años,Masculino,Sacatepéquez,Antigua Guatemala,Empleado Privado
2090,25 - 34 Años,Femenino,Guatemala,Mixco,Comerciante
2091,55 Años O Más,Femenino,Chimaltenango,Chimaltenango,Estudiante
2092,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
2093,18 - 24 Años,Femenino,Guatemala,Mixco,Comerciante
2094,35 - 44 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Público
2095,45 - 54 Años,Femenino,Quetzaltenango,Coatepeque,Comerciante
2096,55 Años O Más,Masculino,Guatemala,,Estudiante
2097,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
2098,45 - 54 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Privado
2099,25 - 34 Años,Masculino,Huehuetenango,Otro Municipio,No Indicado
2100,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Profesional Independiente
2101,25 - 34 Años,Masculino,Guatemala,Guatemala,Estudiante
2102,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2103,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
2104,35 - 44 Años,Masculino,Quiché,Cabecera Municipal,Jubilado
2105,Menos De 18 Años,Femenino,Guatemala,Guatemala,Empleado Privado
2106,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Estudiante
2107,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Público
2108,25 - 34 Años,Masculino,Guatemala,Mixco,Empresario
2109,18 - 24 Años,Femenino,Chiquimula,Cabecera Municipal,Empleado Privado
2110,25 - 34 Años,Femenino,Suchitepéquez,Suchitepéquez,Otro
2111,25 - 34 Años,Masculino,Guatemala,Mixco,Estudiante
2112,45 - 54 Años,Femenino,Guatemala,Mixco,Estudiante
2113,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Público
2114,18 - 24 Años,Masculino,Sacatepéquez,Sumpango,Empleado Privado
2115,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Estudiante
2116,25 - 34 Años,Masculino,Santa Rosa,Cabecera Municipal,Empleado Privado
2117,55 Años O Más,Femenino,Guatemala,San Miguel Petapa,Estudiante
2118,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2119,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Estudiante
2120,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
2121,18 - 24 Años,Masculino,Guatemala,Guatemala,Profesional Independiente
2122,35 - 44 Años,Femenino,Guate,Santa Catarina Pinula,Empresario
2123,18 - 24 Años,Masculino,Suchitepéquez,Cabecera Municipal,Empleado Privado
2124,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2125,Menos De 18 Años,Femenino,Quetzaltenango,Coatepeque,Estudiante
2126,Menos De 18 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
2127,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Empresario
2128,18 - 24 Años,Femenino,Suchitepéquez,Otro Municipio,Comerciante
2129,25 - 34 Años,Femenino,Jalapa,Otro Municipio,Empleado Privado
2130,18 - 24 Años,Prefiero No Indicarlo,Guatemala,Mixco,Profesional Independiente
2131,55 Años O Más,Masculino,Suchitepéquez,Cabecera Municipal,Profesional Independiente
2132,25 - 34 Años,Masculino,Baja Verapaz,Otro Municipio,Comerciante
2133,25 - 34 Años,Femenino,Quetzaltenango,Olintepeque,Estudiante
2134,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Estudiante
2135,25 - 34 Años,Femenino,San Marcos,San Marcos,Estudiante
2136,45 - 54 Años,Masculino,Guatemala,Guatemala,Estudiante
2137,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
2138,35 - 44 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Empresario
2139,25 - 34 Años,Masculino,Sacatepéquez,Sumpango,No Indicado
2140,18 - 24 Años,Masculino,Huehuetenango,Huehuetenango,Comerciante
2141,18 - 24 Años,Femenino,Jutiapa,Jutiapa,Empleado Privado
2142,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2143,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Empresario
2144,55 Años O Más,Femenino,Chimaltenango,Tecpán Guatemala,Ama De Casa
2145,18 - 24 Años,Masculino,Guatemala,Guatemala,Otro
2146,25 - 34 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Privado
2147,25 - 34 Años,Masculino,El Progreso,Cabecera Municipal,Comerciante
2148,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
2149,18 - 24 Años,Femenino,Guatemala,Guatemala,Empleado Privado
2150,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Público
2151,35 - 44 Años,Masculino,Guatemala,Mixco,Comerciante
2152,18 - 24 Años,Masculino,Guatemala,Guatemala,Comerciante
2153,35 - 44 Años,Prefiero No Indicarlo,Guatemala,Guatemala,Jubilado
2154,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Comerciante
2155,35 - 44 Años,Femenino,Quetzaltenango,Coatepeque,Comerciante
2156,45 - 54 Años,Femenino,Santa Rosa,Cabecera Municipal,Empresario
2157,Menos De 18 Años,Masculino,Quetzaltenango,Olintepeque,Estudiante
2158,55 Años O Más,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Público
2159,18 - 24 Años,Masculino,Escuintla,Escuintla,Jubilado
2160,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Profesional Independiente
2161,18 - 24 Años,Masculino,Guatemala,Guatemala,Ama De Casa
2162,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2163,45 - 54 Años,Masculino,Guatemala,Guatemala,Estudiante
2164,18 - 24 Años,Masculino,Petén,San Benito,Empleado Privado
2165,35 - 44 Años,Femenino,Alta Verapaz,Alta Verapaz,Estudiante
2166,55 Años O Más,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
